,ARSON,ASSAULT,BAD CHECKS,BRIBERY,BURGLARY,DISORDERLY CONDUCT,DRIVING UNDER THE INFLUENCE,DRUG/NARCOTIC,DRUNKENNESS,EMBEZZLEMENT,EXTORTION,FAMILY OFFENSES,FORGERY/COUNTERFEITING,FRAUD,GAMBLING,KIDNAPPING,LARCENY/THEFT,LIQUOR LAWS,LOITERING,MISSING PERSON,NON-CRIMINAL,OTHER OFFENSES,PORNOGRAPHY/OBSCENE MAT,PROSTITUTION,RECOVERED VEHICLE,ROBBERY,RUNAWAY,SECONDARY CODES,SEX OFFENSES FORCIBLE,SEX OFFENSES NON FORCIBLE,STOLEN PROPERTY,SUICIDE,SUSPICIOUS OCC,TREA,TRESPASS,VANDALISM,VEHICLE THEFT,WARRANTS,WEAPON LAWS
14,0.0033333333333333335,0.08166666666666667,0.0016666666666666668,0.0033333333333333335,0.03666666666666667,0.005,0.006666666666666667,0.056666666666666664,0.006666666666666667,0.0016666666666666668,0.0016666666666666668,0.0033333333333333335,0.008333333333333333,0.016666666666666666,0.0016666666666666668,0.005,0.18166666666666667,0.005,0.0016666666666666668,0.025,0.10166666666666667,0.14333333333333334,0.0,0.015,0.0033333333333333335,0.03,0.0016666666666666668,0.011666666666666667,0.006666666666666667,0.0016666666666666668,0.006666666666666667,0.0016666666666666668,0.035,0.0016666666666666668,0.008333333333333333,0.05333333333333334,0.06666666666666667,0.04666666666666667,0.011666666666666667
15,0.0033333333333333335,0.07833333333333334,0.0016666666666666668,0.0033333333333333335,0.03666666666666667,0.005,0.006666666666666667,0.056666666666666664,0.006666666666666667,0.0016666666666666668,0.0016666666666666668,0.0033333333333333335,0.008333333333333333,0.016666666666666666,0.0016666666666666668,0.005,0.19,0.005,0.0016666666666666668,0.02666666666666667,0.10166666666666667,0.13833333333333334,0.0,0.016666666666666666,0.0033333333333333335,0.03166666666666667,0.0016666666666666668,0.011666666666666667,0.006666666666666667,0.0016666666666666668,0.006666666666666667,0.0016666666666666668,0.03333333333333333,0.0016666666666666668,0.005,0.05333333333333334,0.06666666666666667,0.04666666666666667,0.011666666666666667
16,0.0033333333333333335,0.08333333333333333,0.0016666666666666668,0.0033333333333333335,0.03833333333333333,0.005,0.005,0.056666666666666664,0.006666666666666667,0.0016666666666666668,0.0016666666666666668,0.0033333333333333335,0.006666666666666667,0.016666666666666666,0.0016666666666666668,0.0033333333333333335,0.195,0.0033333333333333335,0.0016666666666666668,0.025,0.10166666666666667,0.14,0.0,0.016666666666666666,0.0016666666666666668,0.028333333333333332,0.0033333333333333335,0.011666666666666667,0.005,0.0016666666666666668,0.006666666666666667,0.0016666666666666668,0.03666666666666667,0.0016666666666666668,0.006666666666666667,0.051666666666666666,0.06666666666666667,0.043333333333333335,0.011666666666666667
17,0.0033333333333333335,0.08333333333333333,0.0016666666666666668,0.0033333333333333335,0.04,0.0033333333333333335,0.005,0.06,0.006666666666666667,0.0016666666666666668,0.0016666666666666668,0.0016666666666666668,0.008333333333333333,0.018333333333333333,0.0016666666666666668,0.005,0.195,0.0033333333333333335,0.0033333333333333335,0.02666666666666667,0.095,0.14,0.0016666666666666668,0.013333333333333334,0.005,0.028333333333333332,0.0033333333333333335,0.013333333333333334,0.005,0.0016666666666666668,0.005,0.0033333333333333335,0.035,0.0016666666666666668,0.006666666666666667,0.051666666666666666,0.06166666666666667,0.043333333333333335,0.011666666666666667
18,0.0033333333333333335,0.08333333333333333,0.0016666666666666668,0.0033333333333333335,0.04,0.0033333333333333335,0.005,0.06,0.006666666666666667,0.0016666666666666668,0.0016666666666666668,0.0016666666666666668,0.008333333333333333,0.018333333333333333,0.0016666666666666668,0.005,0.195,0.0033333333333333335,0.0033333333333333335,0.02666666666666667,0.095,0.14,0.0016666666666666668,0.013333333333333334,0.005,0.028333333333333332,0.0033333333333333335,0.013333333333333334,0.005,0.0016666666666666668,0.005,0.0033333333333333335,0.035,0.0016666666666666668,0.006666666666666667,0.051666666666666666,0.06166666666666667,0.043333333333333335,0.011666666666666667
19,0.0033333333333333335,0.08333333333333333,0.0016666666666666668,0.0033333333333333335,0.04,0.0033333333333333335,0.005,0.06,0.006666666666666667,0.0016666666666666668,0.0016666666666666668,0.0016666666666666668,0.008333333333333333,0.018333333333333333,0.0016666666666666668,0.005,0.195,0.0033333333333333335,0.0033333333333333335,0.02666666666666667,0.095,0.14,0.0016666666666666668,0.013333333333333334,0.005,0.028333333333333332,0.0033333333333333335,0.013333333333333334,0.005,0.0016666666666666668,0.005,0.0033333333333333335,0.035,0.0016666666666666668,0.006666666666666667,0.051666666666666666,0.06166666666666667,0.043333333333333335,0.011666666666666667
20,0.0033333333333333335,0.08333333333333333,0.0016666666666666668,0.0033333333333333335,0.04,0.0033333333333333335,0.005,0.06,0.006666666666666667,0.0016666666666666668,0.0016666666666666668,0.0016666666666666668,0.008333333333333333,0.018333333333333333,0.0016666666666666668,0.005,0.195,0.0033333333333333335,0.0033333333333333335,0.02666666666666667,0.095,0.14,0.0016666666666666668,0.013333333333333334,0.005,0.028333333333333332,0.0033333333333333335,0.013333333333333334,0.005,0.0016666666666666668,0.005,0.0033333333333333335,0.035,0.0016666666666666668,0.006666666666666667,0.051666666666666666,0.06166666666666667,0.043333333333333335,0.011666666666666667
21,0.0033333333333333335,0.08333333333333333,0.0016666666666666668,0.0033333333333333335,0.04,0.0033333333333333335,0.005,0.06,0.006666666666666667,0.0016666666666666668,0.0016666666666666668,0.0016666666666666668,0.008333333333333333,0.018333333333333333,0.0016666666666666668,0.005,0.195,0.0033333333333333335,0.0033333333333333335,0.02666666666666667,0.095,0.14,0.0016666666666666668,0.013333333333333334,0.005,0.028333333333333332,0.0033333333333333335,0.013333333333333334,0.005,0.0016666666666666668,0.005,0.0033333333333333335,0.035,0.0016666666666666668,0.006666666666666667,0.051666666666666666,0.06166666666666667,0.043333333333333335,0.011666666666666667
22,0.0033333333333333335,0.08666666666666667,0.0016666666666666668,0.0033333333333333335,0.03833333333333333,0.0033333333333333335,0.005,0.056666666666666664,0.005,0.0016666666666666668,0.0016666666666666668,0.0016666666666666668,0.008333333333333333,0.018333333333333333,0.0016666666666666668,0.005,0.19333333333333333,0.0033333333333333335,0.0033333333333333335,0.02666666666666667,0.09666666666666666,0.13833333333333334,0.0016666666666666668,0.013333333333333334,0.005,0.03,0.005,0.013333333333333334,0.005,0.0016666666666666668,0.005,0.0033333333333333335,0.03333333333333333,0.0016666666666666668,0.008333333333333333,0.051666666666666666,0.065,0.041666666666666664,0.011666666666666667
23,0.005,0.08666666666666667,0.0016666666666666668,0.0033333333333333335,0.03833333333333333,0.0016666666666666668,0.005,0.056666666666666664,0.005,0.0016666666666666668,0.0016666666666666668,0.0016666666666666668,0.008333333333333333,0.018333333333333333,0.0016666666666666668,0.005,0.195,0.0033333333333333335,0.0033333333333333335,0.025,0.09666666666666666,0.13666666666666666,0.0016666666666666668,0.013333333333333334,0.005,0.03,0.005,0.013333333333333334,0.005,0.0033333333333333335,0.005,0.0033333333333333335,0.03333333333333333,0.0016666666666666668,0.008333333333333333,0.05333333333333334,0.06333333333333334,0.041666666666666664,0.011666666666666667
24,0.0033333333333333335,0.08666666666666667,0.0016666666666666668,0.0016666666666666668,0.041666666666666664,0.0033333333333333335,0.0033333333333333335,0.056666666666666664,0.006666666666666667,0.0016666666666666668,0.0016666666666666668,0.0016666666666666668,0.008333333333333333,0.015,0.0016666666666666668,0.0033333333333333335,0.19333333333333333,0.0016666666666666668,0.0016666666666666668,0.02666666666666667,0.09666666666666666,0.13666666666666666,0.0016666666666666668,0.013333333333333334,0.006666666666666667,0.03,0.005,0.008333333333333333,0.005,0.0033333333333333335,0.006666666666666667,0.0033333333333333335,0.035,0.0016666666666666668,0.008333333333333333,0.05333333333333334,0.06666666666666667,0.045,0.011666666666666667
25,0.0033333333333333335,0.08333333333333333,0.0016666666666666668,0.0016666666666666668,0.04,0.0033333333333333335,0.0033333333333333335,0.055,0.006666666666666667,0.0016666666666666668,0.0016666666666666668,0.0016666666666666668,0.008333333333333333,0.018333333333333333,0.0016666666666666668,0.0033333333333333335,0.2,0.0016666666666666668,0.0016666666666666668,0.028333333333333332,0.09333333333333334,0.14,0.0016666666666666668,0.011666666666666667,0.006666666666666667,0.028333333333333332,0.005,0.008333333333333333,0.0033333333333333335,0.0033333333333333335,0.006666666666666667,0.0033333333333333335,0.03333333333333333,0.0016666666666666668,0.006666666666666667,0.05333333333333334,0.06666666666666667,0.04833333333333333,0.011666666666666667
26,0.0033333333333333335,0.08333333333333333,0.0016666666666666668,0.0016666666666666668,0.04,0.0033333333333333335,0.0033333333333333335,0.055,0.006666666666666667,0.0016666666666666668,0.0016666666666666668,0.0016666666666666668,0.008333333333333333,0.018333333333333333,0.0016666666666666668,0.0033333333333333335,0.2,0.0016666666666666668,0.0016666666666666668,0.028333333333333332,0.09333333333333334,0.14,0.0016666666666666668,0.011666666666666667,0.006666666666666667,0.028333333333333332,0.005,0.008333333333333333,0.0033333333333333335,0.0033333333333333335,0.006666666666666667,0.0033333333333333335,0.03333333333333333,0.0016666666666666668,0.006666666666666667,0.05333333333333334,0.06666666666666667,0.04833333333333333,0.011666666666666667
27,0.0033333333333333335,0.085,0.0016666666666666668,0.0016666666666666668,0.03833333333333333,0.005,0.0016666666666666668,0.058333333333333334,0.006666666666666667,0.0016666666666666668,0.0016666666666666668,0.0016666666666666668,0.008333333333333333,0.02,0.0016666666666666668,0.0033333333333333335,0.20333333333333334,0.0016666666666666668,0.0016666666666666668,0.03,0.09666666666666666,0.14166666666666666,0.0016666666666666668,0.01,0.005,0.028333333333333332,0.0033333333333333335,0.011666666666666667,0.005,0.0016666666666666668,0.005,0.0016666666666666668,0.03333333333333333,0.0016666666666666668,0.006666666666666667,0.051666666666666666,0.065,0.045,0.008333333333333333
28,0.005,0.085,0.0016666666666666668,0.0016666666666666668,0.041666666666666664,0.005,0.0033333333333333335,0.06,0.006666666666666667,0.0016666666666666668,0.0,0.0016666666666666668,0.008333333333333333,0.018333333333333333,0.0016666666666666668,0.0033333333333333335,0.19833333333333333,0.0016666666666666668,0.0016666666666666668,0.025,0.09333333333333334,0.14,0.0016666666666666668,0.01,0.005,0.03333333333333333,0.0016666666666666668,0.011666666666666667,0.006666666666666667,0.0016666666666666668,0.005,0.0016666666666666668,0.03333333333333333,0.0,0.006666666666666667,0.055,0.06666666666666667,0.045,0.01
29,0.005,0.085,0.0016666666666666668,0.0016666666666666668,0.041666666666666664,0.005,0.0033333333333333335,0.06,0.006666666666666667,0.0016666666666666668,0.0,0.0016666666666666668,0.008333333333333333,0.018333333333333333,0.0016666666666666668,0.0033333333333333335,0.19833333333333333,0.0016666666666666668,0.0016666666666666668,0.025,0.09333333333333334,0.14,0.0016666666666666668,0.01,0.005,0.03333333333333333,0.0016666666666666668,0.011666666666666667,0.006666666666666667,0.0016666666666666668,0.005,0.0016666666666666668,0.03333333333333333,0.0,0.006666666666666667,0.055,0.06666666666666667,0.045,0.01
30,0.005,0.085,0.0016666666666666668,0.0016666666666666668,0.041666666666666664,0.005,0.0033333333333333335,0.06,0.006666666666666667,0.0016666666666666668,0.0,0.0016666666666666668,0.008333333333333333,0.018333333333333333,0.0016666666666666668,0.0033333333333333335,0.19833333333333333,0.0016666666666666668,0.0016666666666666668,0.025,0.09333333333333334,0.14,0.0016666666666666668,0.01,0.005,0.03333333333333333,0.0016666666666666668,0.011666666666666667,0.006666666666666667,0.0016666666666666668,0.005,0.0016666666666666668,0.03333333333333333,0.0,0.006666666666666667,0.055,0.06666666666666667,0.045,0.01
31,0.005,0.085,0.0016666666666666668,0.0016666666666666668,0.041666666666666664,0.005,0.0033333333333333335,0.06,0.006666666666666667,0.0016666666666666668,0.0,0.0016666666666666668,0.008333333333333333,0.018333333333333333,0.0016666666666666668,0.0033333333333333335,0.19833333333333333,0.0016666666666666668,0.0016666666666666668,0.025,0.09333333333333334,0.14,0.0016666666666666668,0.01,0.005,0.03333333333333333,0.0016666666666666668,0.011666666666666667,0.006666666666666667,0.0016666666666666668,0.005,0.0016666666666666668,0.03333333333333333,0.0,0.006666666666666667,0.055,0.06666666666666667,0.045,0.01
32,0.005,0.085,0.0016666666666666668,0.0016666666666666668,0.041666666666666664,0.005,0.0033333333333333335,0.06,0.006666666666666667,0.0016666666666666668,0.0,0.0016666666666666668,0.008333333333333333,0.018333333333333333,0.0016666666666666668,0.0033333333333333335,0.19833333333333333,0.0016666666666666668,0.0016666666666666668,0.025,0.09333333333333334,0.14,0.0016666666666666668,0.01,0.005,0.03333333333333333,0.0016666666666666668,0.011666666666666667,0.006666666666666667,0.0016666666666666668,0.005,0.0016666666666666668,0.03333333333333333,0.0,0.006666666666666667,0.055,0.06666666666666667,0.045,0.01
33,0.005,0.085,0.0016666666666666668,0.0016666666666666668,0.041666666666666664,0.005,0.0033333333333333335,0.06,0.006666666666666667,0.0016666666666666668,0.0,0.0016666666666666668,0.008333333333333333,0.018333333333333333,0.0016666666666666668,0.0033333333333333335,0.2,0.0016666666666666668,0.0016666666666666668,0.025,0.09333333333333334,0.13833333333333334,0.0016666666666666668,0.01,0.005,0.03333333333333333,0.0016666666666666668,0.011666666666666667,0.006666666666666667,0.0016666666666666668,0.005,0.0016666666666666668,0.03333333333333333,0.0,0.006666666666666667,0.055,0.06666666666666667,0.045,0.01
34,0.005,0.085,0.0016666666666666668,0.0016666666666666668,0.041666666666666664,0.005,0.0033333333333333335,0.06,0.006666666666666667,0.0016666666666666668,0.0,0.0016666666666666668,0.008333333333333333,0.018333333333333333,0.0016666666666666668,0.0033333333333333335,0.2,0.0016666666666666668,0.0016666666666666668,0.025,0.09333333333333334,0.13833333333333334,0.0016666666666666668,0.01,0.005,0.03333333333333333,0.0016666666666666668,0.011666666666666667,0.006666666666666667,0.0016666666666666668,0.005,0.0016666666666666668,0.03333333333333333,0.0,0.006666666666666667,0.055,0.06666666666666667,0.045,0.01
35,0.005,0.085,0.0016666666666666668,0.0016666666666666668,0.041666666666666664,0.005,0.0033333333333333335,0.06,0.006666666666666667,0.0016666666666666668,0.0,0.0016666666666666668,0.008333333333333333,0.018333333333333333,0.0016666666666666668,0.0033333333333333335,0.19833333333333333,0.0016666666666666668,0.0016666666666666668,0.025,0.09333333333333334,0.14,0.0016666666666666668,0.01,0.005,0.03333333333333333,0.0016666666666666668,0.011666666666666667,0.006666666666666667,0.0016666666666666668,0.005,0.0016666666666666668,0.03333333333333333,0.0,0.006666666666666667,0.055,0.06666666666666667,0.045,0.01
36,0.0033333333333333335,0.08833333333333333,0.0,0.0016666666666666668,0.041666666666666664,0.005,0.0016666666666666668,0.055,0.006666666666666667,0.0016666666666666668,0.0,0.0016666666666666668,0.01,0.02,0.0,0.005,0.21,0.0033333333333333335,0.0016666666666666668,0.028333333333333332,0.09333333333333334,0.13333333333333333,0.0016666666666666668,0.01,0.0016666666666666668,0.028333333333333332,0.0016666666666666668,0.013333333333333334,0.006666666666666667,0.0016666666666666668,0.006666666666666667,0.0016666666666666668,0.03333333333333333,0.0,0.008333333333333333,0.05333333333333334,0.06333333333333334,0.045,0.011666666666666667
37,0.0016666666666666668,0.08833333333333333,0.0,0.0033333333333333335,0.041666666666666664,0.005,0.0016666666666666668,0.055,0.005,0.0,0.0016666666666666668,0.0033333333333333335,0.008333333333333333,0.02,0.0016666666666666668,0.005,0.215,0.0033333333333333335,0.0016666666666666668,0.03,0.09166666666666666,0.13333333333333333,0.0016666666666666668,0.01,0.0016666666666666668,0.028333333333333332,0.0016666666666666668,0.013333333333333334,0.005,0.0016666666666666668,0.006666666666666667,0.0016666666666666668,0.03333333333333333,0.0,0.008333333333333333,0.05333333333333334,0.06333333333333334,0.041666666666666664,0.011666666666666667
38,0.0016666666666666668,0.08833333333333333,0.0,0.0033333333333333335,0.041666666666666664,0.005,0.0016666666666666668,0.055,0.005,0.0,0.0016666666666666668,0.0033333333333333335,0.008333333333333333,0.02,0.0016666666666666668,0.005,0.215,0.0033333333333333335,0.0016666666666666668,0.03,0.09166666666666666,0.13333333333333333,0.0016666666666666668,0.01,0.0016666666666666668,0.028333333333333332,0.0016666666666666668,0.013333333333333334,0.005,0.0016666666666666668,0.006666666666666667,0.0016666666666666668,0.03333333333333333,0.0,0.008333333333333333,0.05333333333333334,0.06333333333333334,0.041666666666666664,0.011666666666666667
39,0.0016666666666666668,0.08833333333333333,0.0,0.0033333333333333335,0.041666666666666664,0.005,0.0016666666666666668,0.055,0.005,0.0,0.0016666666666666668,0.0033333333333333335,0.008333333333333333,0.02,0.0016666666666666668,0.005,0.215,0.0033333333333333335,0.0016666666666666668,0.03,0.09166666666666666,0.13333333333333333,0.0016666666666666668,0.01,0.0016666666666666668,0.028333333333333332,0.0016666666666666668,0.013333333333333334,0.005,0.0016666666666666668,0.006666666666666667,0.0016666666666666668,0.03333333333333333,0.0,0.008333333333333333,0.05333333333333334,0.06333333333333334,0.041666666666666664,0.011666666666666667
40,0.0016666666666666668,0.08833333333333333,0.0,0.0033333333333333335,0.041666666666666664,0.005,0.0016666666666666668,0.055,0.005,0.0,0.0016666666666666668,0.0033333333333333335,0.008333333333333333,0.02,0.0016666666666666668,0.005,0.215,0.0033333333333333335,0.0016666666666666668,0.03,0.09166666666666666,0.13333333333333333,0.0016666666666666668,0.01,0.0016666666666666668,0.028333333333333332,0.0016666666666666668,0.013333333333333334,0.005,0.0016666666666666668,0.006666666666666667,0.0016666666666666668,0.03333333333333333,0.0,0.008333333333333333,0.05333333333333334,0.06333333333333334,0.041666666666666664,0.011666666666666667
